Info 0    [12:02:10.253] Starting TS Server
Info 8057 [15:04:02.092] getExportInfoMap: cache hit
Info 8058 [15:04:02.095] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 8059 [15:04:02.095] collectAutoImports: response is complete
Info 8060 [15:04:02.096] collectAutoImports: 3.485500007867813
Info 8061 [15:04:02.096] getCompletionData: Semantic work: 6.867875009775162
Info 8062 [15:04:02.101] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.6389999985694885
Info 8063 [15:04:02.156] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8064 [15:04:02.160] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1559 structureChanged: false structureIsReused:: Completely Elapsed: 3.3567499965429306ms
Info 8065 [15:04:02.160] Different program with same set of files
Info 8066 [15:04:02.160] getCompletionData: Get current token: 0.007958009839057922
Info 8067 [15:04:02.160] getCompletionData: Is inside comment: 0.011417001485824585
Info 8068 [15:04:02.160] getCompletionData: Get previous token: 0.020042002201080322
Info 8069 [15:04:02.160] getCompletionsAtPosition: isCompletionListBlocker: 0.017291009426116943
Info 8070 [15:04:02.162] getExportInfoMap: cache hit
Info 8071 [15:04:02.164] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 8072 [15:04:02.164] collectAutoImports: response is complete
Info 8073 [15:04:02.164] collectAutoImports: 1.2472089976072311
Info 8074 [15:04:02.164] getCompletionData: Semantic work: 3.413000002503395
Info 8075 [15:04:02.169] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.015583008527756
Info 8076 [15:04:02.754] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8077 [15:04:02.757] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1560 structureChanged: false structureIsReused:: Completely Elapsed: 2.9400420039892197ms
Info 8078 [15:04:02.757] Different program with same set of files
Info 8079 [15:04:02.932] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8080 [15:04:02.935] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1561 structureChanged: false structureIsReused:: Completely Elapsed: 3.153541013598442ms
Info 8081 [15:04:02.935] Different program with same set of files
Info 8082 [15:04:03.055] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8083 [15:04:03.061] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1562 structureChanged: false structureIsReused:: Completely Elapsed: 6.4078750014305115ms
Info 8084 [15:04:03.061] Different program with same set of files
Info 8085 [15:04:03.188] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8086 [15:04:03.194] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1563 structureChanged: false structureIsReused:: Completely Elapsed: 5.352292001247406ms
Info 8087 [15:04:03.194] Different program with same set of files
Info 8088 [15:04:03.699] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8089 [15:04:03.701] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1564 structureChanged: false structureIsReused:: Completely Elapsed: 2.1867920011281967ms
Info 8090 [15:04:03.702] Different program with same set of files
Info 8091 [15:04:04.201] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8092 [15:04:04.204] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1565 structureChanged: false structureIsReused:: Completely Elapsed: 2.6691250056028366ms
Info 8093 [15:04:04.204] Different program with same set of files
Info 8094 [15:04:04.837] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8095 [15:04:04.840] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1566 structureChanged: false structureIsReused:: Completely Elapsed: 3.58016699552536ms
Info 8096 [15:04:04.840] Different program with same set of files
Info 8097 [15:04:30.958] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8098 [15:04:30.970] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1567 structureChanged: false structureIsReused:: Completely Elapsed: 11.66058398783207ms
Info 8099 [15:04:30.971] Different program with same set of files
Info 8100 [15:04:31.219] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8101 [15:04:31.223] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1568 structureChanged: false structureIsReused:: Completely Elapsed: 3.8209590017795563ms
Info 8102 [15:04:31.223] Different program with same set of files
Info 8103 [15:04:31.375] getCompletionData: Get current token: 0.0063749998807907104
Info 8104 [15:04:31.375] getCompletionData: Is inside comment: 0.0021670013666152954
Info 8105 [15:04:31.375] getCompletionData: Get previous token: 0.016332998871803284
Info 8106 [15:04:31.375] getCompletionsAtPosition: isCompletionListBlocker: 0.004958003759384155
Info 8107 [15:04:31.375] Returning an empty list because completion was requested in an invalid position.
Info 8108 [15:04:31.378] getCompletionData: Get current token: 0.016416996717453003
Info 8109 [15:04:31.378] getCompletionData: Is inside comment: 0.003000006079673767
Info 8110 [15:04:31.378] getCompletionData: Get previous token: 0.03866599500179291
Info 8111 [15:04:31.378] getCompletionsAtPosition: isCompletionListBlocker: 0.009874999523162842
Info 8112 [15:04:31.378] Returning an empty list because completion was requested in an invalid position.
Info 8113 [15:04:31.380] getCompletionData: Get current token: 0.04570800065994263
Info 8114 [15:04:31.380] getCompletionData: Is inside comment: 0.005165994167327881
Info 8115 [15:04:31.380] getCompletionData: Get previous token: 0.04366700351238251
Info 8116 [15:04:31.380] getCompletionsAtPosition: isCompletionListBlocker: 0.008249998092651367
Info 8117 [15:04:31.380] Returning an empty list because completion was requested in an invalid position.
Info 8118 [15:04:31.382] getCompletionData: Get current token: 0.0055830031633377075
Info 8119 [15:04:31.382] getCompletionData: Is inside comment: 0.0014169961214065552
Info 8120 [15:04:31.382] getCompletionData: Get previous token: 0.014792010188102722
Info 8121 [15:04:31.382] getCompletionsAtPosition: isCompletionListBlocker: 0.004959002137184143
Info 8122 [15:04:31.382] Returning an empty list because completion was requested in an invalid position.
Info 8123 [15:04:31.878] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8124 [15:04:31.887] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1569 structureChanged: false structureIsReused:: Completely Elapsed: 9.500958010554314ms
Info 8125 [15:04:31.887] Different program with same set of files
Info 8126 [15:04:36.731] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8127 [15:04:36.735] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1570 structureChanged: false structureIsReused:: Completely Elapsed: 3.1559579968452454ms
Info 8128 [15:04:36.735] Different program with same set of files
Info 8129 [15:04:37.097] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8130 [15:04:37.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1571 structureChanged: false structureIsReused:: Completely Elapsed: 3.913416013121605ms
Info 8131 [15:04:37.101] Different program with same set of files
Info 8132 [15:04:40.751] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8133 [15:04:40.755] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1572 structureChanged: false structureIsReused:: Completely Elapsed: 3.28158301115036ms
Info 8134 [15:04:40.755] Different program with same set of files
Info 8135 [15:04:40.926] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8136 [15:04:40.934] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1573 structureChanged: false structureIsReused:: Completely Elapsed: 7.599665999412537ms
Info 8137 [15:04:40.934] Different program with same set of files
Info 8138 [15:04:41.002] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8139 [15:04:41.007] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1574 structureChanged: false structureIsReused:: Completely Elapsed: 5.3164999932050705ms
Info 8140 [15:04:41.007] Different program with same set of files
Info 8141 [15:04:44.874] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8142 [15:04:44.879] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1575 structureChanged: false structureIsReused:: Completely Elapsed: 4.9391250014305115ms
Info 8143 [15:04:44.879] Different program with same set of files
Info 8144 [15:04:46.365] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8145 [15:04:46.368] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1576 structureChanged: false structureIsReused:: Completely Elapsed: 3.6220000088214874ms
Info 8146 [15:04:46.368] Different program with same set of files
Info 8147 [15:04:47.065] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8148 [15:04:47.068] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1577 structureChanged: false structureIsReused:: Completely Elapsed: 3.353082999587059ms
Info 8149 [15:04:47.068] Different program with same set of files
Info 8150 [15:04:47.151] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8151 [15:04:47.157] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1578 structureChanged: false structureIsReused:: Completely Elapsed: 5.662500008940697ms
Info 8152 [15:04:47.157] Different program with same set of files
Info 8153 [15:04:47.997] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8154 [15:04:48.000] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1579 structureChanged: false structureIsReused:: Completely Elapsed: 2.6823749989271164ms
Info 8155 [15:04:48.000] Different program with same set of files
Info 8156 [15:04:50.103] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8157 [15:04:50.105] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1580 structureChanged: false structureIsReused:: Completely Elapsed: 2.395790994167328ms
Info 8158 [15:04:50.105] Different program with same set of files
Info 8159 [15:04:50.497] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8160 [15:04:50.501] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1581 structureChanged: false structureIsReused:: Completely Elapsed: 3.2697080075740814ms
Info 8161 [15:04:50.501] Different program with same set of files
Info 8162 [15:06:26.564] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8163 [15:06:26.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1582 structureChanged: false structureIsReused:: Completely Elapsed: 18.406958997249603ms
Info 8164 [15:06:26.583] Different program with same set of files
Info 8165 [15:06:26.735] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8166 [15:06:26.739] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1583 structureChanged: false structureIsReused:: Completely Elapsed: 4.065083995461464ms
Info 8167 [15:06:26.739] Different program with same set of files
Info 8168 [15:06:27.726] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8169 [15:06:27.730] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1584 structureChanged: false structureIsReused:: Completely Elapsed: 3.866584002971649ms
Info 8170 [15:06:27.730] Different program with same set of files
Info 8171 [15:07:17.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8172 [15:07:17.732] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1585 structureChanged: false structureIsReused:: Completely Elapsed: 21.219208002090454ms
Info 8173 [15:07:17.732] Different program with same set of files
Info 8174 [15:07:18.231] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8175 [15:07:18.235] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1586 structureChanged: false structureIsReused:: Completely Elapsed: 3.992792010307312ms
Info 8176 [15:07:18.235] Different program with same set of files
Info 8177 [15:07:18.678] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8178 [15:07:18.693] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1587 structureChanged: false structureIsReused:: Completely Elapsed: 14.73829199373722ms
Info 8179 [15:07:18.693] Different program with same set of files
Info 8180 [15:07:18.694] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8181 [15:07:18.701] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1588 structureChanged: false structureIsReused:: Completely Elapsed: 7.222708001732826ms
Info 8182 [15:07:18.701] Different program with same set of files
Info 8183 [15:07:18.806] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8184 [15:07:18.812] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1589 structureChanged: false structureIsReused:: Completely Elapsed: 5.600167006254196ms
Info 8185 [15:07:18.812] Different program with same set of files
Info 8186 [15:07:18.871] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8187 [15:07:18.874] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1590 structureChanged: false structureIsReused:: Completely Elapsed: 3.2404580116271973ms
Info 8188 [15:07:18.874] Different program with same set of files
Info 8189 [15:07:19.002] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8190 [15:07:19.007] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1591 structureChanged: false structureIsReused:: Completely Elapsed: 5.040124997496605ms
